,open,high,low,close,volume,time
1133,323.2591,323.3200,323.0469,323.0632,88072,2020-02-05 10:04:00
1134,323.0700,323.2700,322.9600,323.2681,96541,2020-02-05 10:03:00
1135,323.1600,323.2400,322.8600,323.0400,70140,2020-02-05 10:02:00
1136,323.0000,323.1900,322.8435,323.1750,143878,2020-02-05 10:01:00
1137,322.7000,323.1700,322.6400,323.0000,77003,2020-02-05 10:00:00
1138,322.5000,323.1000,322.4000,322.6600,75444,2020-02-05 09:59:00
1139,323.2000,323.2000,322.9232,322.9232,81114,2020-02-05 09:58:00
1140,323.0800,323.1400,323.0401,323.1400,128854,2020-02-05 09:57:00
1141,322.5900,322.7150,322.4400,322.7150,143087,2020-02-05 09:56:00
1142,322.8844,322.8844,322.6244,322.6244,98421,2020-02-05 09:55:00
1143,322.9100,323.1267,322.9100,323.1267,167162,2020-02-05 09:54:00
1144,322.7200,322.8100,322.5198,322.8100,102985,2020-02-05 09:53:00
1145,322.8000,322.8500,322.7218,322.8500,140398,2020-02-05 09:52:00
1146,323.3500,323.3500,322.8168,322.8168,181573,2020-02-05 09:51:00
1147,323.1700,323.3588,323.1700,323.3588,154738,2020-02-05 09:50:00
1148,322.9900,323.3000,322.9900,323.3000,211560,2020-02-05 09:49:00
1149,322.8200,323.0900,322.8200,323.0900,162889,2020-02-05 09:48:00
1150,322.2115,322.6700,322.2115,322.6700,150635,2020-02-05 09:47:00
1151,321.3600,322.2200,321.3600,322.2200,201068,2020-02-05 09:46:00
1152,321.1338,321.4300,321.1338,321.4300,126728,2020-02-05 09:45:00
1153,321.3650,321.4900,321.1723,321.1723,196753,2020-02-05 09:44:00
1154,321.0700,321.4294,320.9500,321.4294,186446,2020-02-05 09:43:00
1155,321.5600,321.5600,321.1576,321.1576,159141,2020-02-05 09:42:00
1156,321.6600,321.6600,321.5400,321.5400,147189,2020-02-05 09:41:00
1157,321.9200,321.9200,321.8000,321.8000,179823,2020-02-05 09:40:00
1158,322.0300,322.2400,322.0300,322.0572,214032,2020-02-05 09:39:00
1159,322.6600,322.6600,322.0300,322.0300,214575,2020-02-05 09:38:00
1160,323.0400,323.0400,322.8000,322.8000,190519,2020-02-05 09:37:00
1161,323.7800,323.7800,323.1130,323.1130,221518,2020-02-05 09:36:00
1162,323.8884,323.8884,323.8129,323.8129,174332,2020-02-05 09:35:00
1163,323.9802,323.9923,323.9802,323.9923,238299,2020-02-05 09:34:00
1164,324.3480,324.5400,324.1200,324.1750,233606,2020-02-05 09:33:00
1165,324.4162,324.7600,324.1800,324.3600,345270,2020-02-05 09:32:00
1166,323.7017,324.7014,323.6204,324.4117,1824616,2020-02-05 09:31:00
1167,318.7900,319.0200,318.6600,318.8600,381339,2020-02-04 16:00:00
1168,318.9900,318.9900,318.6800,318.8000,234205,2020-02-04 15:59:00
1169,319.1300,319.1300,318.8900,318.9800,238456,2020-02-04 15:58:00
1170,318.6900,319.1300,318.6900,319.1125,190470,2020-02-04 15:57:00
1171,318.4800,318.8203,318.4300,318.6500,188675,2020-02-04 15:56:00
1172,318.1800,318.5300,318.0000,318.4850,237360,2020-02-04 15:55:00
1173,318.2400,318.3300,318.1400,318.1700,108136,2020-02-04 15:54:00
1174,318.1600,318.2900,318.1300,318.2574,97818,2020-02-04 15:53:00
1175,318.0752,318.1700,317.9900,318.1500,89240,2020-02-04 15:52:00
1176,318.2800,318.2800,318.0500,318.0600,99952,2020-02-04 15:51:00
1177,318.1950,318.2800,318.0900,318.2700,63251,2020-02-04 15:50:00
1178,318.0973,318.3132,318.0307,318.1976,119542,2020-02-04 15:49:00
1179,317.7600,318.1050,317.7300,318.0900,83593,2020-02-04 15:48:00
1180,317.7600,317.8570,317.6500,317.7400,73096,2020-02-04 15:47:00
1181,317.7500,317.8574,317.6750,317.7500,66838,2020-02-04 15:46:00
